id_news,id_names,proba
42080,330,1.0
42094,330,1.0
42104,330,1.0
42109,330,1.0
42115,330,1.0
42151,330,1.0
42167,330,1.0
42183,330,1.0
42190,330,1.0
42194,330,1.0
42200,330,1.0
42216,330,1.0
42243,330,1.0
42245,330,1.0
42255,330,1.0
42259,330,1.0
42261,330,1.0
42262,330,1.0
42267,330,1.0
42272,330,1.0
42276,330,1.0
42279,330,1.0
42282,330,1.0
42297,330,1.0
42300,330,1.0
42324,330,1.0
42400,330,1.0
42412,330,1.0
42419,330,1.0
42441,330,1.0
42459,330,1.0
42472,330,1.0
42486,330,1.0
42491,330,1.0
42498,330,1.0
42499,330,1.0
42507,330,1.0
42514,330,1.0
42519,330,1.0
42520,330,1.0
42559,330,1.0
42563,330,1.0
42578,330,1.0
42580,330,1.0
42582,330,1.0
42583,330,1.0
42587,330,1.0
42655,330,1.0
42678,330,1.0
42697,330,1.0
42730,330,1.0
42731,330,1.0
42732,330,1.0
42733,330,1.0
42747,330,1.0
42764,330,1.0
42766,330,1.0
42821,330,1.0
42829,330,1.0
42831,330,1.0
42839,330,1.0
42844,330,1.0
42845,330,1.0
42858,330,1.0
42883,330,1.0
42888,330,1.0
42917,330,1.0
42926,330,1.0
42962,330,1.0
42985,330,1.0
42996,330,1.0
43163,330,1.0
43181,330,1.0
43182,330,1.0
43205,330,1.0
43216,330,1.0
43222,330,1.0
43223,330,1.0
43227,330,1.0
43229,330,1.0
43236,330,1.0
43246,330,1.0
43260,330,1.0
43262,330,1.0
43285,330,1.0
43301,330,1.0
43307,330,1.0
43329,330,1.0
43338,330,1.0
43349,330,1.0
43363,330,1.0
43367,330,1.0
43377,330,1.0
43386,330,1.0
43387,330,1.0
43426,330,1.0
43427,330,1.0
43428,330,1.0
43449,330,1.0
43465,330,1.0
43497,330,1.0
43508,330,1.0
43512,330,1.0
43600,330,1.0
43610,330,1.0
43633,330,1.0
43661,330,1.0
43664,330,1.0
43666,330,1.0
43671,330,1.0
43675,330,1.0
43709,330,1.0
43730,330,1.0
43746,330,1.0
43812,330,1.0
43818,330,1.0
43824,330,1.0
43928,330,1.0
43932,330,1.0
43944,330,1.0
43948,330,1.0
43984,330,1.0
43991,330,1.0
43992,330,1.0
44004,330,1.0
44010,330,1.0
44025,330,1.0
44044,330,1.0
44046,330,1.0
44052,330,1.0
44072,330,1.0
44074,330,1.0
44117,330,1.0
44152,330,1.0
44165,330,1.0
44167,330,1.0
44176,330,1.0
44181,330,1.0
44184,330,1.0
44185,330,1.0
44194,330,1.0
44201,330,1.0
44212,330,1.0
44220,330,1.0
44238,330,1.0
44239,330,1.0
44240,330,1.0
44253,330,1.0
44254,330,1.0
44255,330,1.0
44271,330,1.0
44275,330,1.0
44384,330,1.0
44389,330,1.0
44418,330,1.0
44423,330,1.0
44447,330,1.0
44476,330,1.0
44499,330,1.0
44507,330,1.0
44516,330,1.0
44534,330,1.0
44545,330,1.0
44546,330,1.0
44548,330,1.0
44550,330,1.0
44560,330,1.0
44569,330,1.0
44574,330,1.0
44575,330,1.0
44582,330,1.0
44592,330,1.0
44595,330,1.0
44607,330,1.0
44615,330,1.0
44621,330,1.0
44639,330,1.0
44645,330,1.0
44647,330,1.0
44655,330,1.0
44656,330,1.0
44659,330,1.0
44660,330,1.0
44662,330,1.0
44680,330,1.0
44709,330,1.0
44711,330,1.0
44721,330,1.0
44739,330,1.0
44768,330,1.0
44781,330,1.0
44788,330,1.0
44807,330,1.0
44811,330,1.0
44846,330,1.0
44876,330,1.0
44887,330,1.0
44897,330,1.0
44898,330,1.0
44927,330,1.0
44934,330,1.0
44961,330,1.0
44977,330,1.0
44985,330,1.0
44991,330,1.0
45003,330,1.0
45008,330,1.0
45014,330,1.0
45050,330,1.0
45055,330,1.0
45075,330,1.0
45099,330,1.0
45105,330,1.0
45129,330,1.0
45154,330,1.0
45165,330,1.0
45166,330,1.0
45172,330,1.0
45194,330,1.0
45198,330,1.0
45199,330,1.0
45206,330,1.0
45236,330,1.0
45244,330,1.0
45249,330,1.0
45258,330,1.0
45271,330,1.0
45283,330,1.0
45286,330,1.0
45290,330,1.0
45300,330,1.0
45306,330,1.0
45309,330,1.0
45342,330,1.0
45346,330,1.0
45357,330,1.0
45365,330,1.0
45369,330,1.0
45370,330,1.0
45371,330,1.0
45394,330,1.0
45395,330,1.0
45396,330,1.0
45401,330,1.0
45535,330,1.0
45559,330,1.0
45566,330,1.0
45578,330,1.0
45580,330,1.0
45583,330,1.0
45601,330,1.0
45623,330,1.0
45643,330,1.0
45691,330,1.0
45738,330,1.0
45750,330,1.0
45753,330,1.0
45763,330,1.0
45766,330,1.0
45769,330,1.0
45789,330,1.0
45801,330,1.0
45809,330,1.0
45812,330,1.0
45819,330,1.0
45839,330,1.0
45844,330,1.0
45853,330,1.0
45854,330,1.0
45882,330,1.0
45902,330,1.0
45905,330,1.0
45907,330,1.0
45908,330,1.0
45917,330,1.0
45944,330,1.0
45948,330,1.0
45949,330,1.0
45955,330,1.0
45965,330,1.0
45989,330,1.0
46014,330,1.0
46076,330,1.0
46084,330,1.0
46144,330,1.0
46344,330,1.0
46349,330,1.0
46371,330,1.0
46416,330,1.0
46475,330,1.0
46483,330,1.0
46487,330,1.0
46547,330,1.0
46556,330,1.0
46559,330,1.0
46590,330,1.0
46591,330,1.0
46594,330,1.0
46608,330,1.0
46611,330,1.0
46614,330,1.0
46626,330,1.0
46632,330,1.0
46642,330,1.0
46645,330,1.0
46657,330,1.0
46721,330,1.0
46769,330,1.0
46777,330,1.0
46789,330,1.0
46794,330,1.0
46809,330,1.0
46824,330,1.0
46841,330,1.0
46842,330,1.0
46849,330,1.0
46864,330,1.0
46867,330,1.0
46890,330,1.0
46896,330,1.0
46917,330,1.0
46943,330,1.0
46949,330,1.0
46951,330,1.0
46965,330,1.0
46967,330,1.0
46972,330,1.0
46979,330,1.0
46986,330,1.0
46991,330,1.0
47005,330,1.0
47008,330,1.0
47012,330,1.0
47020,330,1.0
47023,330,1.0
47052,330,1.0
47058,330,1.0
47060,330,1.0
47062,330,1.0
47066,330,1.0
47081,330,1.0
47164,330,1.0
47190,330,1.0
47191,330,1.0
47198,330,1.0
47217,330,1.0
47220,330,1.0
47222,330,1.0
47243,330,1.0
47256,330,1.0
47273,330,1.0
47275,330,1.0
47288,330,1.0
47316,330,1.0
47404,330,1.0
47454,330,1.0
47456,330,1.0
47458,330,1.0
47479,330,1.0
47503,330,1.0
47507,330,1.0
47518,330,1.0
47573,330,1.0
47611,330,1.0
47615,330,1.0
47620,330,1.0
47637,330,1.0
47659,330,1.0
47666,330,1.0
47669,330,1.0
47674,330,1.0
47676,330,1.0
47686,330,1.0
47730,330,1.0
47753,330,1.0
47762,330,1.0
47790,330,1.0
47808,330,1.0
47829,330,1.0
47832,330,1.0
47870,330,1.0
47877,330,1.0
47880,330,1.0
47898,330,1.0
47910,330,1.0
47911,330,1.0
47935,330,1.0
47939,330,1.0
47943,330,1.0
47996,330,1.0
48007,330,1.0
48015,330,1.0
48016,330,1.0
48025,330,1.0
48039,330,1.0
48053,330,1.0
48054,330,1.0
48071,330,1.0
48076,330,1.0
48098,330,1.0
48129,330,1.0
48142,330,1.0
48157,330,1.0
48166,330,1.0
48174,330,1.0
48199,330,1.0
48208,330,1.0
48210,330,1.0
48232,330,1.0
48237,330,1.0
48257,330,1.0
48259,330,1.0
48272,330,1.0
48291,330,1.0
48308,330,1.0
48330,330,1.0
48338,330,1.0
48512,330,1.0
48552,330,1.0
48605,330,1.0
48652,330,1.0
48675,330,1.0
48685,330,1.0
48694,330,1.0
48698,330,1.0
48699,330,1.0
48708,330,1.0
48717,330,1.0
48720,330,1.0
48728,330,1.0
48730,330,1.0
48752,330,1.0
48764,330,1.0
48774,330,1.0
48780,330,1.0
48781,330,1.0
48783,330,1.0
48786,330,1.0
48787,330,1.0
48795,330,1.0
48800,330,1.0
48813,330,1.0
48820,330,1.0
48835,330,1.0
48836,330,1.0
48841,330,1.0
48897,330,1.0
48929,330,1.0
48936,330,1.0
48945,330,1.0
48957,330,1.0
48991,330,1.0
49019,330,1.0
49024,330,1.0
49037,330,1.0
49039,330,1.0
49059,330,1.0
49081,330,1.0
49204,330,1.0
49217,330,1.0
49221,330,1.0
49226,330,1.0
49231,330,1.0
49256,330,1.0
49314,330,1.0
49344,330,1.0
49354,330,1.0
49372,330,1.0
49377,330,1.0
49381,330,1.0
49390,330,1.0
49392,330,1.0
49393,330,1.0
49399,330,1.0
49401,330,1.0
49405,330,1.0
49413,330,1.0
49415,330,1.0
49418,330,1.0
49434,330,1.0
49439,330,1.0
49446,330,1.0
49447,330,1.0
49473,330,1.0
49476,330,1.0
49520,330,1.0
49525,330,1.0
49562,330,1.0
49586,330,1.0
49618,330,1.0
49632,330,1.0
49640,330,1.0
49660,330,1.0
49669,330,1.0
49695,330,1.0
49702,330,1.0
49704,330,1.0
49709,330,1.0
49712,330,1.0
49717,330,1.0
49735,330,1.0
49755,330,1.0
49759,330,1.0
49800,330,1.0
49818,330,1.0
49844,330,1.0
49847,330,1.0
49849,330,1.0
49855,330,1.0
49868,330,1.0
49898,330,1.0
49902,330,1.0
49908,330,1.0
49930,330,1.0
49944,330,1.0
49949,330,1.0
49950,330,1.0
49965,330,1.0
49970,330,1.0
49971,330,1.0
49972,330,1.0
50179,330,1.0
50201,330,1.0
50245,330,1.0
50247,330,1.0
50265,330,1.0
50279,330,1.0
50293,330,1.0
50294,330,1.0
50331,330,1.0
50339,330,1.0
50347,330,1.0
50359,330,1.0
50365,330,1.0
50367,330,1.0
50387,330,1.0
50404,330,1.0
50436,330,1.0
50444,330,1.0
50450,330,1.0
50463,330,1.0
50470,330,1.0
50480,330,1.0
50492,330,1.0
50493,330,1.0
50505,330,1.0
50509,330,1.0
50514,330,1.0
50529,330,1.0
50533,330,1.0
50547,330,1.0
50552,330,1.0
50565,330,1.0
50574,330,1.0
50584,330,1.0
50607,330,1.0
50636,330,1.0
50653,330,1.0
50656,330,1.0
50657,330,1.0
50663,330,1.0
50687,330,1.0
50695,330,1.0
50717,330,1.0
50720,330,1.0
50727,330,1.0
50799,330,1.0
50805,330,1.0
50808,330,1.0
50813,330,1.0
50815,330,1.0
50825,330,1.0
50843,330,1.0
50845,330,1.0
50854,330,1.0
50859,330,1.0
50861,330,1.0
50868,330,1.0
50879,330,1.0
50881,330,1.0
50883,330,1.0
50887,330,1.0
50889,330,1.0
50901,330,1.0
50905,330,1.0
50914,330,1.0
50920,330,1.0
50932,330,1.0
50971,330,1.0
50975,330,1.0
50993,330,1.0
51003,330,1.0
51055,330,1.0
51061,330,1.0
51071,330,1.0
51073,330,1.0
51078,330,1.0
51085,330,1.0
51087,330,1.0
51098,330,1.0
51117,330,1.0
51118,330,1.0
51133,330,1.0
51157,330,1.0
51166,330,1.0
51171,330,1.0
51180,330,1.0
51183,330,1.0
51202,330,1.0
51205,330,1.0
51209,330,1.0
51221,330,1.0
51228,330,1.0
51257,330,1.0
51284,330,1.0
51335,330,1.0
51339,330,1.0
51370,330,1.0
51372,330,1.0
51373,330,1.0
51382,330,1.0
51390,330,1.0
51399,330,1.0
51507,330,1.0
51510,330,1.0
51520,330,1.0
51572,330,1.0
51584,330,1.0
51589,330,1.0
51604,330,1.0
51624,330,1.0
51635,330,1.0
51639,330,1.0
51648,330,1.0
51658,330,1.0
51773,330,1.0
51775,330,1.0
51819,330,1.0
51821,330,1.0
51825,330,1.0
51836,330,1.0
51841,330,1.0
51842,330,1.0
51875,330,1.0
51897,330,1.0
51904,330,1.0
51912,330,1.0
51916,330,1.0
51921,330,1.0
51933,330,1.0
51939,330,1.0
51948,330,1.0
51975,330,1.0
51995,330,1.0
52018,330,1.0
52034,330,1.0
52046,330,1.0
52051,330,1.0
52053,330,1.0
52062,330,1.0
52065,330,1.0
52094,330,1.0
52095,330,1.0
52120,330,1.0
52125,330,1.0
52194,330,1.0
52300,330,1.0
52412,330,1.0
52482,330,1.0
52493,330,1.0
52508,330,1.0
52512,330,1.0
52554,330,1.0
52688,330,1.0
52697,330,1.0
52706,330,1.0
52722,330,1.0
52725,330,1.0
52748,330,1.0
52802,330,1.0
52808,330,1.0
52813,330,1.0
52821,330,1.0
52827,330,1.0
52834,330,1.0
52843,330,1.0
52847,330,1.0
52860,330,1.0
52864,330,1.0
52871,330,1.0
52874,330,1.0
52875,330,1.0
52876,330,1.0
52878,330,1.0
52888,330,1.0
52890,330,1.0
52905,330,1.0
52908,330,1.0
52912,330,1.0
52917,330,1.0
52919,330,1.0
52920,330,1.0
52923,330,1.0
52951,330,1.0
52953,330,1.0
52955,330,1.0
52959,330,1.0
52960,330,1.0
52964,330,1.0
52970,330,1.0
52993,330,1.0
52995,330,1.0
53007,330,1.0
53019,330,1.0
53024,330,1.0
53034,330,1.0
53037,330,1.0
53047,330,1.0
53048,330,1.0
53054,330,1.0
53063,330,1.0
53068,330,1.0
53071,330,1.0
53080,330,1.0
53089,330,1.0
53091,330,1.0
53095,330,1.0
53097,330,1.0
53103,330,1.0
53105,330,1.0
53106,330,1.0
53109,330,1.0
53112,330,1.0
53114,330,1.0
53115,330,1.0
53119,330,1.0
53120,330,1.0
53141,330,1.0
53148,330,1.0
53149,330,1.0
53157,330,1.0
53176,330,1.0
53180,330,1.0
53185,330,1.0
53196,330,1.0
53203,330,1.0
53206,330,1.0
53211,330,1.0
53255,330,1.0
53263,330,1.0
53282,330,1.0
53292,330,1.0
53310,330,1.0
53318,330,1.0
53375,330,1.0
53419,330,1.0
53447,330,1.0
53455,330,1.0
53475,330,1.0
53484,330,1.0
53492,330,1.0
53496,330,1.0
53500,330,1.0
53507,330,1.0
53518,330,1.0
53572,330,1.0
53579,330,1.0
53582,330,1.0
53599,330,1.0
53603,330,1.0
53618,330,1.0
53619,330,1.0
53638,330,1.0
53655,330,1.0
53656,330,1.0
53707,330,1.0
53742,330,1.0
53975,330,1.0
53995,330,1.0
54014,330,1.0
54046,330,1.0
54053,330,1.0
54081,330,1.0
54088,330,1.0
54096,330,1.0
54097,330,1.0
54107,330,1.0
54118,330,1.0
54167,330,1.0
54171,330,1.0
54177,330,1.0
54178,330,1.0
54186,330,1.0
54237,330,1.0
54243,330,1.0
54275,330,1.0
54290,330,1.0
54292,330,1.0
54294,330,1.0
54295,330,1.0
54309,330,1.0
54316,330,1.0
54377,330,1.0
54380,330,1.0
54386,330,1.0
54395,330,1.0
54404,330,1.0
54407,330,1.0
54424,330,1.0
54426,330,1.0
54438,330,1.0
54441,330,1.0
54446,330,1.0
54447,330,1.0
54468,330,1.0
54478,330,1.0
54501,330,1.0
54510,330,1.0
54512,330,1.0
54516,330,1.0
54519,330,1.0
54521,330,1.0
54537,330,1.0
54542,330,1.0
54563,330,1.0
54582,330,1.0
54590,330,1.0
54604,330,1.0
54608,330,1.0
54644,330,1.0
54674,330,1.0
54696,330,1.0
54698,330,1.0
54717,330,1.0
54723,330,1.0
54724,330,1.0
54745,330,1.0
54753,330,1.0
54756,330,1.0
54796,330,1.0
54807,330,1.0
54817,330,1.0
54840,330,1.0
54858,330,1.0
54860,330,1.0
54882,330,1.0
54888,330,1.0
54900,330,1.0
54914,330,1.0
54924,330,1.0
54934,330,1.0
54938,330,1.0
54942,330,1.0
54954,330,1.0
54958,330,1.0
54973,330,1.0
54977,330,1.0
54981,330,1.0
54993,330,1.0
54998,330,1.0
55013,330,1.0
55018,330,1.0
55032,330,1.0
55046,330,1.0
55047,330,1.0
55062,330,1.0
55073,330,1.0
55074,330,1.0
55096,330,1.0
55101,330,1.0
55108,330,1.0
55112,330,1.0
55144,330,1.0
55148,330,1.0
55149,330,1.0
55152,330,1.0
55171,330,1.0
55173,330,1.0
55174,330,1.0
55189,330,1.0
55192,330,1.0
55205,330,1.0
55212,330,1.0
55235,330,1.0
55240,330,1.0
55275,330,1.0
55293,330,1.0
55294,330,1.0
55299,330,1.0
55301,330,1.0
55302,330,1.0
55311,330,1.0
55318,330,1.0
55320,330,1.0
55324,330,1.0
55378,330,1.0
55384,330,1.0
55403,330,1.0
55427,330,1.0
55434,330,1.0
55475,330,1.0
55496,330,1.0
55499,330,1.0
55513,330,1.0
55527,330,1.0
55534,330,1.0
55610,330,1.0
55658,330,1.0
55667,330,1.0
55700,330,1.0
55716,330,1.0
55723,330,1.0
55744,330,1.0
55746,330,1.0
55752,330,1.0
55795,330,1.0
55796,330,1.0
55798,330,1.0
55817,330,1.0
55819,330,1.0
55831,330,1.0
55837,330,1.0
55844,330,1.0
55870,330,1.0
55900,330,1.0
55911,330,1.0
55912,330,1.0
55914,330,1.0
55918,330,1.0
55922,330,1.0
55924,330,1.0
55933,330,1.0
55938,330,1.0
55941,330,1.0
55942,330,1.0
55945,330,1.0
55956,330,1.0
55982,330,1.0
55987,330,1.0
55990,330,1.0
55996,330,1.0
56016,330,1.0
56031,330,1.0
56058,330,1.0
56077,330,1.0
56084,330,1.0
56125,330,1.0
56148,330,1.0
56150,330,1.0
56189,330,1.0
56221,330,1.0
56246,330,1.0
56278,330,1.0
56281,330,1.0
56284,330,1.0
56286,330,1.0
56287,330,1.0
56291,330,1.0
56306,330,1.0
56307,330,1.0
56318,330,1.0
56326,330,1.0
56330,330,1.0
56331,330,1.0
56357,330,1.0
56374,330,1.0
56381,330,1.0
56391,330,1.0
56392,330,1.0
56399,330,1.0
56408,330,1.0
56425,330,1.0
56496,330,1.0
56510,330,1.0
56534,330,1.0
56547,330,1.0
56552,330,1.0
56554,330,1.0
56562,330,1.0
56571,330,1.0
56583,330,1.0
56584,330,1.0
56590,330,1.0
56592,330,1.0
56595,330,1.0
56598,330,1.0
56611,330,1.0
56617,330,1.0
56641,330,1.0
56642,330,1.0
56662,330,1.0
56683,330,1.0
56692,330,1.0
56722,330,1.0
56742,330,1.0
56750,330,1.0
56756,330,1.0
56759,330,1.0
56764,330,1.0
56767,330,1.0
56772,330,1.0
56778,330,1.0
56784,330,1.0
56797,330,1.0
56812,330,1.0
56815,330,1.0
56841,330,1.0
56862,330,1.0
56871,330,1.0
56897,330,1.0
56921,330,1.0
56925,330,1.0
56950,330,1.0
56965,330,1.0
56969,330,1.0
56971,330,1.0
56982,330,1.0
56993,330,1.0
57007,330,1.0
57034,330,1.0
57066,330,1.0
57097,330,1.0
57123,330,1.0
57129,330,1.0
57142,330,1.0
57164,330,1.0
57166,330,1.0
57173,330,1.0
57176,330,1.0
57183,330,1.0
57203,330,1.0
57206,330,1.0
57224,330,1.0
57232,330,1.0
57282,330,1.0
57291,330,1.0
57326,330,1.0
57351,330,1.0
57354,330,1.0
57356,330,1.0
57357,330,1.0
57366,330,1.0
57367,330,1.0
57396,330,1.0
57403,330,1.0
57420,330,1.0
57421,330,1.0
57429,330,1.0
57431,330,1.0
57440,330,1.0
57453,330,1.0
57462,330,1.0
57473,330,1.0
57480,330,1.0
57497,330,1.0
57506,330,1.0
57534,330,1.0
57549,330,1.0
57586,330,1.0
57605,330,1.0
57607,330,1.0
57621,330,1.0
57631,330,1.0
57666,330,1.0
57673,330,1.0
57687,330,1.0
57706,330,1.0
57727,330,1.0
57738,330,1.0
57750,330,1.0
57756,330,1.0
57762,330,1.0
57764,330,1.0
57766,330,1.0
57777,330,1.0
57797,330,1.0
57799,330,1.0
57822,330,1.0
57827,330,1.0
57842,330,1.0
57851,330,1.0
57859,330,1.0
57867,330,1.0
57875,330,1.0
57883,330,1.0
57897,330,1.0
57914,330,1.0
57925,330,1.0
57929,330,1.0
57937,330,1.0
57941,330,1.0
57974,330,1.0
57982,330,1.0
57983,330,1.0
58032,330,1.0
58036,330,1.0
58037,330,1.0
58057,330,1.0
58101,330,1.0
58121,330,1.0
58132,330,1.0
58134,330,1.0
58172,330,1.0
58176,330,1.0
58196,330,1.0
58199,330,1.0
58201,330,1.0
58208,330,1.0
58209,330,1.0
58216,330,1.0
58218,330,1.0
58263,330,1.0
58277,330,1.0
58289,330,1.0
58318,330,1.0
58328,330,1.0
58342,330,1.0
58358,330,1.0
58364,330,1.0
58366,330,1.0
58389,330,1.0
58403,330,1.0
58406,330,1.0
58416,330,1.0
58438,330,1.0
58455,330,1.0
58585,330,1.0
58640,330,1.0
58665,330,1.0
58697,330,1.0
58706,330,1.0
58716,330,1.0
58740,330,1.0
58755,330,1.0
58760,330,1.0
58773,330,1.0
58786,330,1.0
58790,330,1.0
58793,330,1.0
58809,330,1.0
58818,330,1.0
58841,330,1.0
58870,330,1.0
58882,330,1.0
58918,330,1.0
58930,330,1.0
58937,330,1.0
58942,330,1.0
58948,330,1.0
58983,330,1.0
59020,330,1.0
59053,330,1.0
59120,330,1.0
59133,330,1.0
59191,330,1.0
59194,330,1.0
59196,330,1.0
59199,330,1.0
59201,330,1.0
59204,330,1.0
59207,330,1.0
59208,330,1.0
59237,330,1.0
59246,330,1.0
59248,330,1.0
59266,330,1.0
59279,330,1.0
59283,330,1.0
59284,330,1.0
59289,330,1.0
59298,330,1.0
59312,330,1.0
59330,330,1.0
59340,330,1.0
59347,330,1.0
59363,330,1.0
59366,330,1.0
59368,330,1.0
59388,330,1.0
59392,330,1.0
59412,330,1.0
59421,330,1.0
59424,330,1.0
59457,330,1.0
59475,330,1.0
59482,330,1.0
59485,330,1.0
59501,330,1.0
59510,330,1.0
59514,330,1.0
59515,330,1.0
59519,330,1.0
59521,330,1.0
59526,330,1.0
59530,330,1.0
59533,330,1.0
59550,330,1.0
59561,330,1.0
59568,330,1.0
59569,330,1.0
59572,330,1.0
59578,330,1.0
59595,330,1.0
59603,330,1.0
59607,330,1.0
59640,330,1.0
59661,330,1.0
59663,330,1.0
59669,330,1.0
59675,330,1.0
59726,330,1.0
59734,330,1.0
59757,330,1.0
59759,330,1.0
59765,330,1.0
59770,330,1.0
59782,330,1.0
59796,330,1.0
59810,330,1.0
59826,330,1.0
59832,330,1.0
59833,330,1.0
59857,330,1.0
59859,330,1.0
59876,330,1.0
59885,330,1.0
59886,330,1.0
59896,330,1.0
59908,330,1.0
59933,330,1.0
59936,330,1.0
59981,330,1.0
60000,330,1.0
60004,330,1.0
60009,330,1.0
60019,330,1.0
60023,330,1.0
60028,330,1.0
60038,330,1.0
60086,330,1.0
60093,330,1.0
60113,330,1.0
60121,330,1.0
60154,330,1.0
60163,330,1.0
60185,330,1.0
60196,330,1.0
60197,330,1.0
60198,330,1.0
60200,330,1.0
60201,330,1.0
60215,330,1.0
60218,330,1.0
60270,330,1.0
60311,330,1.0
60370,330,1.0
60395,330,1.0
60402,330,1.0
60410,330,1.0
60435,330,1.0
60439,330,1.0
60478,330,1.0
60508,330,1.0
60551,330,1.0
60560,330,1.0
60583,330,1.0
60613,330,1.0
60618,330,1.0
60625,330,1.0
60628,330,1.0
60640,330,1.0
60644,330,1.0
60669,330,1.0
60673,330,1.0
60706,330,1.0
60728,330,1.0
60756,330,1.0
60758,330,1.0
60770,330,1.0
60772,330,1.0
60780,330,1.0
60794,330,1.0
60799,330,1.0
60803,330,1.0
60808,330,1.0
60817,330,1.0
60831,330,1.0
60835,330,1.0
60837,330,1.0
60838,330,1.0
60842,330,1.0
60851,330,1.0
60873,330,1.0
60890,330,1.0
60925,330,1.0
60928,330,1.0
60929,330,1.0
60945,330,1.0
60953,330,1.0
60963,330,1.0
60973,330,1.0
60981,330,1.0
61019,330,1.0
61023,330,1.0
61052,330,1.0
61057,330,1.0
61065,330,1.0
61080,330,1.0
61086,330,1.0
61108,330,1.0
61122,330,1.0
61132,330,1.0
61140,330,1.0
61152,330,1.0
61196,330,1.0
61246,330,1.0
61262,330,1.0
61265,330,1.0
61292,330,1.0
61313,330,1.0
61317,330,1.0
61326,330,1.0
61338,330,1.0
61344,330,1.0
61364,330,1.0
61376,330,1.0
61377,330,1.0
61381,330,1.0
61382,330,1.0
61403,330,1.0
61414,330,1.0
61416,330,1.0
61423,330,1.0
61431,330,1.0
61444,330,1.0
61473,330,1.0
61475,330,1.0
61477,330,1.0
61478,330,1.0
61479,330,1.0
61484,330,1.0
61487,330,1.0
61501,330,1.0
61517,330,1.0
61545,330,1.0
61603,330,1.0
61635,330,1.0
61741,330,1.0
61753,330,1.0
61778,330,1.0
61781,330,1.0
61788,330,1.0
61792,330,1.0
61795,330,1.0
61804,330,1.0
61806,330,1.0
61809,330,1.0
61815,330,1.0
61816,330,1.0
61820,330,1.0
61825,330,1.0
61827,330,1.0
61832,330,1.0
61834,330,1.0
61835,330,1.0
61841,330,1.0
61850,330,1.0
61855,330,1.0
61873,330,1.0
61881,330,1.0
61884,330,1.0
61887,330,1.0
61908,330,1.0
61928,330,1.0
61929,330,1.0
61942,330,1.0
61945,330,1.0
61952,330,1.0
61975,330,1.0
61980,330,1.0
62017,330,1.0
62020,330,1.0
62022,330,1.0
62030,330,1.0
62032,330,1.0
62061,330,1.0
62072,330,1.0
62076,330,1.0
62097,330,1.0
62104,330,1.0
62111,330,1.0
62113,330,1.0
62120,330,1.0
62131,330,1.0
62133,330,1.0
62147,330,1.0
62181,330,1.0
62189,330,1.0
62219,330,1.0
62226,330,1.0
62229,330,1.0
62235,330,1.0
62243,330,1.0
62250,330,1.0
62252,330,1.0
62253,330,1.0
62254,330,1.0
62276,330,1.0
62282,330,1.0
62286,330,1.0
62326,330,1.0
62338,330,1.0
62342,330,1.0
62349,330,1.0
62362,330,1.0
62371,330,1.0
62395,330,1.0
62397,330,1.0
62400,330,1.0
62408,330,1.0
62409,330,1.0
62412,330,1.0
62413,330,1.0
62417,330,1.0
62453,330,1.0
62470,330,1.0
62472,330,1.0
62474,330,1.0
62482,330,1.0
62488,330,1.0
62496,330,1.0
62502,330,1.0
62506,330,1.0
62508,330,1.0
62553,330,1.0
62557,330,1.0
62587,330,1.0
62616,330,1.0
62621,330,1.0
62638,330,1.0
62639,330,1.0
62645,330,1.0
62650,330,1.0
62652,330,1.0
62656,330,1.0
62662,330,1.0
62671,330,1.0
62676,330,1.0
62715,330,1.0
62716,330,1.0
62719,330,1.0
62729,330,1.0
62731,330,1.0
62744,330,1.0
62749,330,1.0
62756,330,1.0
62778,330,1.0
62783,330,1.0
62795,330,1.0
62812,330,1.0
62838,330,1.0
62847,330,1.0
62850,330,1.0
62860,330,1.0
62861,330,1.0
62879,330,1.0
62894,330,1.0
62895,330,1.0
62899,330,1.0
62910,330,1.0
62921,330,1.0
62922,330,1.0
62923,330,1.0
62931,330,1.0
62932,330,1.0
62935,330,1.0
62943,330,1.0
62949,330,1.0
62956,330,1.0
62963,330,1.0
62971,330,1.0
62976,330,1.0
62981,330,1.0
62985,330,1.0
62989,330,1.0
62990,330,1.0
62993,330,1.0
63006,330,1.0
63010,330,1.0
63014,330,1.0
63024,330,1.0
63032,330,1.0
63034,330,1.0
63042,330,1.0
63049,330,1.0
63191,330,1.0
63193,330,1.0
63199,330,1.0
63215,330,1.0
63217,330,1.0
63219,330,1.0
63229,330,1.0
63250,330,1.0
63258,330,1.0
63268,330,1.0
63275,330,1.0
63280,330,1.0
63287,330,1.0
63290,330,1.0
63296,330,1.0
63313,330,1.0
63341,330,1.0
63362,330,1.0
63367,330,1.0
63369,330,1.0
63371,330,1.0
63380,330,1.0
63383,330,1.0
63387,330,1.0
63391,330,1.0
63395,330,1.0
63402,330,1.0
63427,330,1.0
63430,330,1.0
63435,330,1.0
63442,330,1.0
63453,330,1.0
63454,330,1.0
63460,330,1.0
63466,330,1.0
63489,330,1.0
63492,330,1.0
63507,330,1.0
63516,330,1.0
63525,330,1.0
63530,330,1.0
63534,330,1.0
63535,330,1.0
63569,330,1.0
63570,330,1.0
63572,330,1.0
63590,330,1.0
63597,330,1.0
63638,330,1.0
63644,330,1.0
63645,330,1.0
63652,330,1.0
63654,330,1.0
63655,330,1.0
63668,330,1.0
63683,330,1.0
63686,330,1.0
63702,330,1.0
63705,330,1.0
